Time,DayOfYear,Hour,O3 (ppb),CO (ppb),NO (ppb),NOx (ppb),CH3OH (ppb),C2H6 (ppb),ETH (ppb),TOL(ppb),XYL (ppb),ALD2 (ppb),AONE (ppb),PAR (ppb),OLET (ppb),Temperature(K),RH,BC (ug/m3),OA (ug/m3),NH4 (ug/m3),NO3 (ug/m3),SO4 (ug/m3),Chi
2010-01-31 17:00:00,31,17,28.994000000000007,240.42,2.83,19.72,3.453555331734128,3.791813409738882,1.5625835293089767,0.9031256888794196,0.4654524088634581,1.6529511514615272,0.767704851612265,15.877690052493795,0.2517699075521414,275.04999999999995,0.71,1.0326,3.86992,0.473516,0.916697,0.582289,0.559726
2010-01-31 18:00:00,31,18,22.06,282.18,3.51,26.39,4.300982246538412,5.338317589517923,2.3226356600435394,1.103348133228282,0.6006464368278593,1.9404026624784445,0.9189842722274504,19.047976415744657,0.3724483051225939,274.54999999999995,0.73,1.53954,6.44036,0.580778,1.36697,0.536346,0.5990570000000001
2010-01-31 19:00:00,31,19,15.711000000000002,351.38,5.58,38.48,5.271515662261253,5.83244747197154,3.4362460046451693,1.336594966581947,0.7478617087854307,2.2200129424658157,1.1391778976018925,22.09415975075432,0.5535107855834935,274.34999999999997,0.73,2.13822,10.0494,0.807277,2.13498,0.558013,0.618352
2010-01-31 20:00:00,31,20,15.283000000000005,351.94,5.39,36.9,4.883065263675687,5.750269115618853,3.1959856422055077,1.2233132595617755,0.666593724786474,2.085349988349865,1.1042872583414118,21.84237815319849,0.518830333616185,274.45,0.72,2.10474,9.52276,0.785933,1.98246,0.62,0.6178199999999999
2010-01-31 21:00:00,31,21,17.5,306.44,3.61,32.22,4.616006123418964,5.761396431162505,2.60460293999869,1.0141230115530662,0.5331438521532998,1.99298770029737,0.9951293964838844,19.728679361325177,0.4360041981153142,274.15,0.73,1.65928,8.55459,0.757787,1.85815,0.674681,0.606125
2010-01-31 22:00:00,31,22,18.262000000000004,299.24,2.45,28.0,4.027418388692685,4.999632933295327,2.1120810793100686,0.8251587485767033,0.3961563081356758,1.807268893461965,0.9211916921754896,17.309871829808717,0.3324116832655978,273.95,0.73,1.13325,6.89079,0.829917,1.9401,0.762641,0.614007
2010-01-31 23:00:00,31,23,21.445,268.94,2.16,22.87,3.9024958018464826,5.487837881498428,2.225378930737475,0.8215497438333343,0.3946905795286232,1.712199182203152,0.8918844135036857,16.526664821043717,0.2728654370059399,274.25,0.73,1.09253,6.56745,0.969558,2.31695,0.843988,0.61659
2010-02-01 00:00:00,32,0,18.555,269.9,2.14,23.9,3.549683189138599,4.529106447449456,1.867958965248604,0.7014530404461146,0.3067612361737039,1.552927354507763,0.7757711074891648,14.021491698520254,0.2176280648474834,273.95,0.73,0.925147,5.80943,1.08877,2.63277,0.959283,0.620742
2010-02-01 01:00:00,32,1,20.106,254.48,1.28,19.8,3.4515906327734474,4.337003701180688,1.4871902553386678,0.6356335630755114,0.2595695681241766,1.4889178966193284,0.7758342660364783,13.15788534786533,0.185909963824751,273.45,0.76,0.711195,5.15397,1.07806,2.58403,0.99976,0.628025
2010-02-01 02:00:00,32,2,21.621,257.58,0.5,17.2,3.533180694687264,4.802954018296485,1.515648394213197,0.5908402001363049,0.2510136391382658,1.4767791125691845,0.7607786113738593,12.67328335431003,0.164993970791836,273.15,0.77,0.649955,5.13039,1.1624,2.87437,1.02813,0.64534
2010-02-01 03:00:00,32,3,18.37,264.06,1.2,20.9,3.5193916293010172,6.425663449980541,1.8885153661892868,0.5914302054964041,0.2367680910523685,1.4832295926538028,0.7707675813255235,14.57229179445383,0.1941087937117592,273.25,0.79,0.65453,4.97639,1.12278,2.82381,0.969684,0.657776
2010-02-01 04:00:00,32,4,16.328,271.1,2.65,24.8,3.377144810291303,5.754074561194388,1.7144988969544293,0.6118367515818945,0.2431339346245433,1.42500710220924,0.8751751270533363,14.956854554594306,0.1592188825867536,273.95,0.79,0.691079,4.92343,1.13272,2.86794,0.963165,0.615714
2010-02-01 05:00:00,32,5,21.162,256.6,2.07,20.51,3.09059305970604,4.248707729788849,1.6416009086474403,0.568545061334345,0.2435140583654746,1.395562290221585,0.6403672093478966,12.945973875224928,0.1526658032245099,273.84999999999997,0.83,0.652307,4.39267,1.12657,2.87162,0.905327,0.6585920000000001
2010-02-01 06:00:00,32,6,20.341,250.16,1.58,19.52,2.9544731378161653,4.196443065871695,1.4444139296817549,0.6038570668196475,0.2669381535791738,1.3289052809725626,0.5994258612805077,14.00104592416579,0.1415644678665535,274.45,0.83,0.911824,3.95417,1.0174,2.63244,0.847888,0.614344
2010-02-01 07:00:00,32,7,14.805,255.3,3.61,30.0,3.0970833839121585,4.021970611762998,1.807062112750916,0.7274359022233683,0.3823036486910544,1.3463516325185962,0.5585656217842314,18.175962133329328,0.1984176678129605,274.45,0.85,1.1683,3.12583,0.912116,2.26411,0.818378,0.570605
2010-02-01 08:00:00,32,8,11.426,277.72,5.47,39.93,3.1469935412588184,3.91045660534068,2.216229549971969,1.0787505752663686,0.636931775536557,1.4582696453259716,0.6099836503915446,23.40503798400795,0.3254396855879595,275.15,0.82,1.51548,2.84203,0.844408,1.99515,0.804202,0.5219659999999999
