Time,DayOfYear,Hour,O3 (ppb),CO (ppb),NO (ppb),NOx (ppb),CH3OH (ppb),C2H6 (ppb),ETH (ppb),TOL(ppb),XYL (ppb),ALD2 (ppb),AONE (ppb),PAR (ppb),OLET (ppb),Temperature(K),RH,BC (ug/m3),OA (ug/m3),NH4 (ug/m3),NO3 (ug/m3),SO4 (ug/m3),Chi
2010-01-20 10:00:00,20,10,2.735,305.86,19.35,49.33,3.771018201822306,3.5855486255054645,2.250807079877973,1.5888959629456496,1.0064111623557723,2.2863327829065336,1.9738138360844264,24.36966780274837,0.4294511187530704,274.45,0.96,2.08162,5.2204,1.42272,3.78512,0.703027,0.621042
2010-01-20 11:00:00,20,11,3.751,286.36,17.79,44.11,3.577169838730778,4.099909990765723,2.3847207438094755,1.808935279744001,0.8419729173876975,1.7660399487846965,1.9782335394401571,23.5290886921523,0.3545545085078826,274.75,0.96,1.82957,5.36533,1.24059,3.21968,0.640322,0.630277
2010-01-20 12:00:00,20,12,3.273000000000001,330.88,17.19,42.69,3.602804946693344,4.441533029014997,2.9736081603529745,1.4503438599151617,0.9294405969762068,1.8399952686156265,1.6636981218171278,27.220865482289177,0.4000669912018221,275.25,0.96,2.06377,6.44693,1.0614,3.07896,0.618314,0.655532
2010-01-20 13:00:00,20,13,4.2090000000000005,348.06,21.1,45.6,4.026103060573598,4.980991066994922,3.6170948036724497,1.9507678594331193,1.2273198405643029,2.2385605740623906,1.9634871931480604,26.95706969994824,0.6010879371175919,275.95,0.96,2.65316,8.68852,0.871012,2.30808,0.626665,0.657276
2010-01-20 14:00:00,20,14,2.462,521.88,63.2,96.5,4.154223335926168,5.970792278211236,4.791780235462005,2.234218672130618,1.4309382840918798,2.4675384218502203,2.0619716963356804,33.17869333387925,0.9206029208163994,276.75,0.95,4.0795,6.94095,0.754526,1.72338,0.712817,0.627267
2010-01-20 15:00:00,20,15,2.1790000000000003,515.2,53.72,83.58,3.95488566647488,5.222709116337119,3.13407879312981,2.233034858101137,1.3851418208339612,2.2836349692620135,2.012785734228544,31.77015086386806,0.7209584207940691,277.45,0.94,3.31818,6.09668,0.567053,1.39186,0.514556,0.6254379999999999
2010-01-20 16:00:00,20,16,2.2939999999999996,508.6,58.21,89.73,4.339445612119061,5.33301886783047,3.595766052407406,2.2747589786905653,1.4204229743194707,2.2486328409803957,2.0837599528927915,31.478271071925235,0.6787075164128444,277.45,0.95,3.63534,7.27543,0.61018,1.59374,0.418249,0.619972
2010-01-20 18:00:00,20,18,2.2079999999999993,563.72,62.69,105.56,5.31949241938723,6.657265757919416,4.10213080737111,3.1520783494341074,2.0668817212842265,2.5883409603674155,2.3072278059737013,41.78449210692439,1.0831432271894958,278.84999999999997,0.9,5.12615,8.12323,0.689026,1.68081,0.518297,0.609423
2010-01-20 19:00:00,20,19,2.001,575.0,46.7,92.5,4.4291612192252385,5.928547015303085,3.632541810159669,2.9025527446474295,1.717781333259535,2.3727371407465885,2.9960394647653352,35.71606264270078,0.7997150640882499,279.65,0.89,3.59846,6.81793,0.455125,1.1176,0.369017,0.612571
2010-01-20 20:00:00,20,20,2.518,506.06,15.4,60.72,4.27700770984374,5.352431457285413,3.117146497557282,2.144946709553888,1.3621362555187075,2.185086176304513,1.6995251805761948,31.041521663089775,0.6367857621365728,279.45,0.89,2.94458,6.82454,0.333201,0.844195,0.264384,0.618768
